title,price,original_price,discount_percent,currency,availability,url,retailer,category,scraped_at
Electrolux ESM48310SX Free Standing 14 Place Settings Dishwasher,58990.0,0.0,0.0,INR,In Stock,https://www.flipkart.com/electrolux-esm48310sx-free-standing-14-place-settings-dishwasher/p/itm50da9cd0c1d19?pid=DSWGTESCZPHR2BQR&lid=LSTDSWGTESCZPHR2BQRBZWYUU&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_1_35&otracker=search&fm=organic&iid=e1a49cb4-fa09-4029-ad53-8e6c629899a6.DSWGTESCZPHR2BQR.SEARCH&ppt=sp&ppn=sp&ssid=ubyo7trfuo0000001776879172220&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:32:58.962918+00:00
Siemens SN256I01GI Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,42228.0,0.0,0.0,INR,In Stock,https://www.flipkart.com/siemens-sn256i01gi-free-standing-14-place-settings-intensive-kadhai-cleaning-no-pre-rinse-required-dishwasher/p/itm6ae36c5412c7b?pid=DSWG5UFW2GUUGMRZ&lid=LSTDSWG5UFW2GUUGMRZ4IAWWG&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_1_36&otracker=search&fm=organic&iid=e1a49cb4-fa09-4029-ad53-8e6c629899a6.DSWG5UFW2GUUGMRZ.SEARCH&ppt=None&ppn=None&ssid=ubyo7trfuo0000001776879172220&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:32:58.985823+00:00
LG DFB512FP Free Standing 14 Place Settings Dishwasher,51490.0,0.0,0.0,INR,In Stock,https://www.flipkart.com/lg-dfb512fp-free-standing-14-place-settings-dishwasher/p/itm587a031422613?pid=DSWH5NZZRMDKW8XZ&lid=LSTDSWH5NZZRMDKW8XZJK759C&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_1_37&otracker=search&fm=organic&iid=e1a49cb4-fa09-4029-ad53-8e6c629899a6.DSWH5NZZRMDKW8XZ.SEARCH&ppt=None&ppn=None&ssid=ubyo7trfuo0000001776879172220&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:32:59.012553+00:00
"Electrolux UltimateCare 300, ESA47220SW Free Standing 13 Place Settings Dishwasher",44990.0,0.0,0.0,INR,In Stock,https://www.flipkart.com/electrolux-ultimatecare-300-esa47220sw-free-standing-13-place-settings-dishwasher/p/itm1796094784506?pid=DSWGTESCJBUEWWP5&lid=LSTDSWGTESCJBUEWWP5C3KXM5&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_1_38&otracker=search&fm=organic&iid=e1a49cb4-fa09-4029-ad53-8e6c629899a6.DSWGTESCJBUEWWP5.SEARCH&ppt=None&ppn=None&ssid=ubyo7trfuo0000001776879172220&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:32:59.035691+00:00
Electrolux ESZ69300SX Free Standing 15 Place Settings Dishwasher,70490.0,0.0,0.0,INR,In Stock,https://www.flipkart.com/electrolux-esz69300sx-free-standing-15-place-settings-dishwasher/p/itm50da9cd0c1d19?pid=DSWGTESCQJVJFCDR&lid=LSTDSWGTESCQJVJFCDREM8MHP&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_1_39&otracker=search&fm=organic&iid=e1a49cb4-fa09-4029-ad53-8e6c629899a6.DSWGTESCQJVJFCDR.SEARCH&ppt=None&ppn=None&ssid=ubyo7trfuo0000001776879172220&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:32:59.062743+00:00
BOSCH SMS6ITI01I Free Standing 13 Place Settings Dishwasher,48990.0,0.0,0.0,INR,In Stock,https://www.flipkart.com/bosch-sms6iti01i-free-standing-13-place-settings-dishwasher/p/itm357475deaea0a?pid=DSWG3Z2DQK5H5VH7&lid=LSTDSWG3Z2DQK5H5VH74DDIDK&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_1_40&otracker=search&fm=organic&iid=e1a49cb4-fa09-4029-ad53-8e6c629899a6.DSWG3Z2DQK5H5VH7.SEARCH&ppt=None&ppn=None&ssid=ubyo7trfuo0000001776879172220&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:32:59.089713+00:00
BOSCH SMS6ITW00I Free Standing 14 Place Settings Dishwasher,44821.0,57490.0,22.0,INR,In Stock,https://www.flipkart.com/bosch-sms6itw00i-free-standing-14-place-settings-dishwasher/p/itm86c7887ff338d?pid=DSWG4F9F4QGYYVH8&lid=LSTDSWG4F9F4QGYYVH8WDJG1Y&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_41&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWG4F9F4QGYYVH8.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.084741+00:00
Siemens SN25II00TI Free Standing 14 Place Settings Dishwasher,45032.0,65690.0,31.4,INR,In Stock,https://www.flipkart.com/siemens-sn25ii00ti-free-standing-14-place-settings-dishwasher/p/itm67bd33017f506?pid=DSWG6YRQVRXY2UQF&lid=LSTDSWG6YRQVRXY2UQFPNPRLJ&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_42&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWG6YRQVRXY2UQF.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.109723+00:00
MODA Germany OSCAR-SI 60 Semi Integrated Built-in 14 Place Settings Dishwasher,50437.0,62990.0,19.9,INR,In Stock,https://www.flipkart.com/moda-germany-oscar-si-60-semi-integrated-built-in-14-place-settings-dishwasher/p/itm6dd3a83e13a7d?pid=DSWHD74TUN3BZJSD&lid=LSTDSWHD74TUN3BZJSDNY0BLG&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_43&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWHD74TUN3BZJSD.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.131978+00:00
Lloyd LDWF14PSB1IC Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,49258.0,49999.0,1.5,INR,In Stock,https://www.flipkart.com/lloyd-ldwf14psb1ic-free-standing-8-place-settings-intensive-kadhai-cleaning-no-pre-rinse-required-dishwasher/p/itm3b0b529fddf51?pid=DSWG2J6JH2QQXPYY&lid=LSTDSWG2J6JH2QQXPYYJOX4H3&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_44&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWG2J6JH2QQXPYY.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.156670+00:00
MODA Germany FINN-FI 60 Fully Integrated Built-in 14 Place Settings Dishwasher,56756.0,70990.0,20.1,INR,In Stock,https://www.flipkart.com/moda-germany-finn-fi-60-fully-integrated-built-in-14-place-settings-dishwasher/p/itmf1d625be3e47f?pid=DSWHD72BF2KHRFUZ&lid=LSTDSWHD72BF2KHRFUZT8UOYL&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_45&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWHD72BF2KHRFUZ.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.181770+00:00
"LG DFB424FM Free Standing 14 Place Settings with Wi-Fi , TrueSteam, QuadWash, Inverter Direct Drive, East Rack Plus Dishwasher",61990.0,69990.0,11.4,INR,In Stock,https://www.flipkart.com/lg-dfb424fm-free-standing-14-place-settings-wi-fi-truesteam-quadwash-inverter-direct-drive-east-rack-plus-dishwasher/p/itmffag4ttb5fkm3?pid=DSWGBZB9QZBZGWF3&lid=LSTDSWGBZB9QZBZGWF37XHX6Q&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_46&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWGBZB9QZBZGWF3.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.209306+00:00
"IFB Neptune VX14 Free Standing 14 Place Settings with 70 Degree Hot Water Wash, 360 Degree Spray Arm, Hygienic Steam Drying Dishwasher",41090.0,49990.0,17.8,INR,In Stock,https://www.flipkart.com/ifb-neptune-vx14-free-standing-14-place-settings-70-degree-hot-water-wash-360-spray-arm-hygienic-steam-drying-dishwasher/p/itm9e88be3d62ad9?pid=DSWHFJ4BVHWRG94F&lid=LSTDSWHFJ4BVHWRG94F6ENBLM&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_47&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWHFJ4BVHWRG94F.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.233725+00:00
haseeb dis111 Washing Machine Soap Dispenser,275.0,499.0,44.9,INR,In Stock,https://www.flipkart.com/haseeb-dis111-washing-machine-soap-dispenser/p/itm0b2655ab87f85?pid=WAAHK593MUZDHGHK&lid=LSTWAAHK593MUZDHGHKBWMSUJ&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_48&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.WAAHK593MUZDHGHK.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.257962+00:00
universele Soap Dispensor With Scrub Washing Machine Soap Dispenser,236.0,299.0,21.1,INR,In Stock,https://www.flipkart.com/universele-soap-dispensor-scrub-washing-machine-dispenser/p/itm8d79a1708d029?pid=WAAHGJ3USXHRHYJ7&lid=LSTWAAHGJ3USXHRHYJ7XQ8WZ9&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_49&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.WAAHGJ3USXHRHYJ7.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.283846+00:00
LG DFB435FM Free Standing 15 Place Settings Dishwasher,66647.0,85999.0,22.5,INR,In Stock,https://www.flipkart.com/lg-dfb435fm-free-standing-15-place-settings-dishwasher/p/itmd7431392eb23c?pid=DSWHJK7DM8ZUMNFN&lid=LSTDSWHJK7DM8ZUMNFNY3BBXL&marketplace=FLIPKART&q=dishwasher&store=j9e%2Fm38%2F58n&srno=s_2_50&otracker=search&fm=organic&iid=602f47fd-2f04-4b85-96fe-065eb9c515a5.DSWHJK7DM8ZUMNFN.SEARCH&ppt=sp&ppn=sp&ssid=um1rx9iyow0000001776879181962&qH=a1515828e3ab5803&ov_redirect=true&ov_redirect=true,flipkart.com,dishwasher,2026-04-22T17:33:08.311635+00:00
